Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
445,LSA402,287.970586,11.8015,0.408143,1.2979,2418
446,NJE758A,287.970586,11.8015,0.704544,2.24045,2491
447,PHWTC,287.970586,11.8015,0.70564,2.24394,2302
448,SWR435,287.970586,11.8015,1.47087,4.67737,2368
449,SWR43P,287.970586,11.8015,1.53321,4.87562,2356
450,XJC358,287.970586,11.8015,0.352959,1.12241,2783
451,2JSEG,287.970586,11.8015,0.176922,0.562611,3123
452,AZA215,287.970586,11.8015,1.44254,4.58728,2415
453,AZA217,287.970586,11.8015,1.34851,4.28826,2403
454,AZA227,287.970586,11.8015,1.3938,4.43227,2407
455,AZA72B,287.970586,11.8015,1.47094,4.67758,2422
456,AZA82J,287.970586,11.8015,1.4946,4.75282,2423
457,CFE1AM,287.970586,11.8015,1.46924,4.67218,2368
458,CFE505T,287.970586,11.8015,1.13212,3.60015,2453
459,CFE53TK,287.970586,11.8015,1.35827,4.31931,2404
460,CFE5VZ,287.970586,11.8015,1.4816,4.71148,2433
461,CFE7349,287.970586,11.8015,1.38918,4.41758,2407
462,DCAWK,287.970586,11.8015,0.604975,1.92382,2393
463,EES231B,287.970586,11.8015,0.37247,1.18445,2795
464,EZY21UK,287.970586,11.8015,1.88359,5.98982,2324
465,EZY82XF,287.970586,11.8015,1.87383,5.95878,2281
466,N989PR,287.970586,11.8015,0.180692,0.574601,3605
467,NJE360W,287.970586,11.8015,0.549983,1.74895,2555
468,STK3AP,287.970586,11.8015,1.52327,4.84399,2435
469,SWR435,287.970586,11.8015,1.58829,5.05076,2395
470,SWR43P,287.970586,11.8015,1.43395,4.55996,2361
471,AZA215,287.970586,11.8015,1.4211,4.51909,2409
472,AZA217,287.970586,11.8015,1.36934,4.3545,2405
473,AZA227,287.970586,11.8015,1.41557,4.50151,2411
474,AZA82J,287.970586,11.8015,1.36787,4.34982,2405
475,CFE1AM,287.970586,11.8015,1.51754,4.82577,2438
476,CFE2285,287.970586,11.8015,1.45719,4.63386,2340
477,CFE33E,287.970586,11.8015,1.51036,4.80295,2351
478,CFE47L,287.970586,11.8015,1.13681,3.61506,2452
479,CFE53TK,287.970586,11.8015,1.41308,4.49361,2411
480,CFE5VZ,287.970586,11.8015,1.51107,4.8052,2437
481,CFE7349,287.970586,11.8015,1.37729,4.37978,2406
482,EZY82XF,287.970586,11.8015,1.81874,5.78359,2273
483,PAV500,287.970586,11.8015,1.21268,3.85632,2180
484,STK3AP,287.970586,11.8015,1.56879,4.98875,2442
485,SWR40C,287.970586,11.8015,1.46062,4.64476,2419
486,SWR435,287.970586,11.8015,1.50314,4.77999,2375
487,VCG2LB,287.970586,11.8015,0.272495,0.866534,3261
488,VXS301,287.970586,11.8015,0.565508,1.79832,2466
489,YUPMK,287.970586,11.8015,0.522459,1.66142,2572
490,CFE1AM,287.970586,11.8015,1.54064,4.89922,2358
491,CFE4SD,287.970586,11.8015,1.4203,4.51655,2412
492,CFE8741,287.970586,11.8015,1.52011,4.83394,2353
493,EZS9013,287.970586,11.8015,1.89773,6.03479,2278
494,EZY7369,287.970586,11.8015,1.90135,6.04628,2285
495,EZY82XF,287.970586,11.8015,1.8927,6.01879,2284
496,NJE432Y,287.970586,11.8015,0.445276,1.41598,2540
497,NJE987Q,287.970586,11.8015,0.408465,1.29892,2596
498,STK3AP,287.970586,11.8015,1.57288,5.00176,2443
499,AHO473T,287.970586,11.8015,0.480695,1.52861,2611
500,BZE07A,287.970586,11.8015,0.618661,1.96734,2315
501,CFE33E,287.970586,11.8015,1.56063,4.9628,2363
502,CFE5VZ,287.970586,11.8015,1.54341,4.90804,2359
503,CFE8741,287.970586,11.8015,1.5229,4.84283,2354
504,EZY21UK,287.970586,11.8015,1.84361,5.86269,2319
505,EZY7369,287.970586,11.8015,1.85435,5.89683,2278
506,EZY82XF,287.970586,11.8015,1.83312,5.82933,2275
507,SWR435,287.970586,11.8015,1.56049,4.96235,2388
508,SWR43P,287.970586,11.8015,1.48977,4.73746,2372
509,AWU904,287.970586,11.8015,0.40226,1.27919,2557
510,AZA215,287.970586,11.8015,1.34699,4.28342,2403
511,AZA219,287.970586,11.8015,1.38067,4.39054,2406
512,AZA227,287.970586,11.8015,1.49213,4.74497,2425
513,AZA72B,287.970586,11.8015,1.46178,4.64848,2420
514,AZA82J,287.970586,11.8015,1.41557,4.50151,2411
515,CFE1AM,287.970586,11.8015,1.58354,5.03565,2451
516,CFE33E,287.970586,11.8015,1.53107,4.86881,2356
517,CFE5VZ,287.970586,11.8015,1.46209,4.64946,2367
518,CFE7349,287.970586,11.8015,1.39517,4.43664,2378
519,NJE862F,287.970586,11.8015,0.64077,2.03765,2322
520,OEHAA,287.970586,11.8015,0.697861,2.2192,2289
521,STK3AP,287.970586,11.8015,1.62167,5.15691,2454
522,SWR435,287.970586,11.8015,1.60977,5.11907,2401
523,SWR43P,287.970586,11.8015,1.5259,4.85235,2380
524,SWR44K,287.970586,11.8015,1.54489,4.91274,2384
525,CFE1AM,287.970586,11.8015,1.58897,5.05291,2715
526,CFE5VZ,287.970586,11.8015,1.57858,5.0199,2712
527,SVW53XX,287.970586,11.8015,1.2759,4.05737,2190
528,SWR43P,287.970586,11.8015,1.56212,4.96755,2388
529,SWR44K,287.970586,11.8015,1.50314,4.77999,2375
530,VJT929,287.970586,11.8015,1.2199,3.87928,2172
531,AZA82J,287.970586,11.8015,1.54292,4.90649,2437
532,CFE1AM,287.970586,11.8015,1.57858,5.0199,2712
533,CFE4SD,287.970586,11.8015,1.45738,4.63447,2419
534,CFE5VZ,287.970586,11.8015,1.54137,4.90156,2442
535,CFE7349,287.970586,11.8015,1.48813,4.73225,2415
536,EZS9005,287.970586,11.8015,1.87854,5.97376,2275
537,GAC298J,287.970586,11.8015,0.28263,0.898764,3277
538,SWR435,287.970586,11.8015,1.47569,4.69271,2369
539,SWR43P,287.970586,11.8015,1.4122,4.49078,2358
540,SWR44K,287.970586,11.8015,1.53467,4.88026,2382
541,AHO362Z,287.970586,11.8015,0.443928,1.41169,2621
542,AZA215,287.970586,11.8015,1.4305,4.54899,2414
543,AZA217,287.970586,11.8015,1.37729,4.37978,2406
544,AZA227,287.970586,11.8015,1.45558,4.62875,2418
545,AZA72B,287.970586,11.8015,1.45342,4.62188,2408
546,AZA82J,287.970586,11.8015,1.43795,4.57269,2412
547,CFE1AM,287.970586,11.8015,1.53203,4.87184,2440
548,CFE505T,287.970586,11.8015,1.19307,3.79397,2452
549,CFE5VZ,287.970586,11.8015,1.54269,4.90574,2442
550,CFE7349,287.970586,11.8015,1.42753,4.53955,2403
551,CFE79J,287.970586,11.8015,1.48484,4.72178,2424
552,EZY82XF,287.970586,11.8015,1.81874,5.78359,2273
553,LRQ9060,287.970586,11.8015,0.519584,1.65228,2388
554,MRFAP,287.970586,11.8015,0.986259,3.1363,2270
555,NJE026B,287.970586,11.8015,0.533421,1.69628,2534
556,NJE508L,287.970586,11.8015,0.461491,1.46754,2639
557,STK3AP,287.970586,11.8015,1.5742,5.00596,2443
558,SWR435,287.970586,11.8015,1.51073,4.80412,2376
559,SWR43P,287.970586,11.8015,1.48513,4.72271,2371
560,SWR44K,287.970586,11.8015,1.52014,4.83405,2379
561,AHO349K,287.970586,11.8015,0.803626,2.55553,2958
562,AYY118,287.970586,11.8015,0.387601,1.23257,2396
563,AZA217,287.970586,11.8015,1.44711,4.6018,2416
564,CFE1AM,287.970586,11.8015,1.54269,4.90574,2442
565,CFE2285,287.970586,11.8015,1.51449,4.81608,2352
566,CFE33E,287.970586,11.8015,1.50765,4.79431,2350
567,CFE5VZ,287.970586,11.8015,1.50582,4.7885,2436
568,EZY82XF,287.970586,11.8015,1.86697,5.93695,2280
569,GAC086H,287.970586,11.8015,0.283371,0.901119,3280
570,HBFXF,287.970586,11.8015,0.191339,0.608457,4359
571,IFA520,287.970586,11.8015,1.26713,4.02947,2189
572,NJE5CM,287.970586,11.8015,0.484078,1.53937,2613
573,STK3AP,287.970586,11.8015,1.59647,5.07677,2448
574,SWR44K,287.970586,11.8015,1.55324,4.9393,2385
575,CFE1AM,287.970586,11.8015,1.52011,4.83394,2353
576,CFE4SD,287.970586,11.8015,1.52011,4.83394,2353
577,CFE8741,287.970586,11.8015,1.20756,3.84005,2377
578,EES209B,287.970586,11.8015,0.359663,1.14373,2752
579,EZY7369,287.970586,11.8015,1.94629,6.18921,2293
580,EZY82XF,287.970586,11.8015,1.92886,6.13378,2290
581,LXTAC,287.970586,11.8015,0.450145,1.43146,2548
582,STK3AP,287.970586,11.8015,1.5634,4.97161,2441
583,SWR435,287.970586,11.8015,1.52337,4.84432,2379
584,T7MIK,287.970586,11.8015,0.891555,2.83515,2308
585,VXS209,287.970586,11.8015,0.619698,1.97064,2456
586,AXY1013,287.970586,11.8015,0.741864,2.35913,2967
587,CFE33E,287.970586,11.8015,1.6012,5.09181,2373
588,CFE5VZ,287.970586,11.8015,1.46899,4.67139,2342
589,CFE7349,287.970586,11.8015,1.41557,4.50151,2411
590,CFE79J,287.970586,11.8015,1.46924,4.67218,2368
591,CFE8741,287.970586,11.8015,1.53793,4.89063,2357
592,EZY7369,287.970586,11.8015,1.87383,5.95878,2281
593,EZY82XF,287.970586,11.8015,1.77067,5.63072,2268
594,IFA520,287.970586,11.8015,1.22686,3.90141,2175
595,LNX47FJ,287.970586,11.8015,0.354238,1.12648,2990
596,PTA14,287.970586,11.8015,0.414259,1.31734,2424
597,SWR435,287.970586,11.8015,1.57678,5.01416,2392
598,SWR43P,287.970586,11.8015,1.57352,5.0038,2391
599,VCG1XP,287.970586,11.8015,0.528693,1.68124,2579
600,VND6042,287.970586,11.8015,0.490287,1.55911,2392
601,ABP751,287.970586,11.8015,0.841599,2.67629,2959
602,AZA215,287.970586,11.8015,1.46508,4.65895,2420
603,AZA217,287.970586,11.8015,1.40566,4.46999,2409
604,AZA227,287.970586,11.8015,1.39804,4.44578,2408
605,AZA72B,287.970586,11.8015,1.41557,4.50151,2411
606,AZA82J,287.970586,11.8015,1.43479,4.56263,2414
607,CFE33E,287.970586,11.8015,1.54064,4.89922,2358
608,CFE505T,287.970586,11.8015,1.15076,3.65942,2456
609,CFE53TK,287.970586,11.8015,1.43636,4.56763,2414
610,CFE5VZ,287.970586,11.8015,1.56978,4.99192,2448
611,CFE7349,287.970586,11.8015,1.4297,4.54644,2413
612,GAC590K,287.970586,11.8015,0.275561,0.876284,3251
613,STK3AP,287.970586,11.8015,1.59647,5.07677,2448
614,SWR435,287.970586,11.8015,1.57192,4.9987,2391
615,SWR43P,287.970586,11.8015,1.54281,4.90615,2383
616,SWR44K,287.970586,11.8015,1.53873,4.89317,2382
617,AZE21GI,287.970586,11.8015,0.269567,0.857223,3071
618,CFE1AM,287.970586,11.8015,1.56547,4.97819,2392
619,CFE5VZ,287.970586,11.8015,1.55203,4.93546,2444
620,SWR43P,287.970586,11.8015,1.50923,4.79934,2376
621,SWR44K,287.970586,11.8015,1.52337,4.84432,2379
622,VJT425,287.970586,11.8015,0.776749,2.47006,2288
623,AZA219,287.970586,11.8015,1.47736,4.698,2423
624,AZA227,287.970586,11.8015,1.46486,4.65826,2417
625,AZA82J,287.970586,11.8015,1.36644,4.34529,2404
626,BZE01A,287.970586,11.8015,0.560337,1.78187,2292
627,CFE1AM,287.970586,11.8015,1.61832,5.14625,2459
628,CFE47L,287.970586,11.8015,1.43205,4.55391,2414
629,CFE4SD,287.970586,11.8015,1.41157,4.4888,2411
630,CFE505T,287.970586,11.8015,1.13477,3.60858,2440
631,CFE53TK,287.970586,11.8015,1.41308,4.49361,2411
632,CFE5VZ,287.970586,11.8015,1.55877,4.95689,2445
633,CFE7307,287.970586,11.8015,1.42091,4.5185,2412
634,CFE7349,287.970586,11.8015,1.44419,4.59253,2417
635,CFE79J,287.970586,11.8015,1.43814,4.57329,2415
636,FLJ56,287.970586,11.8015,0.456377,1.45128,2393
637,SWR435,287.970586,11.8015,1.50923,4.79934,2376
638,SWR43P,287.970586,11.8015,1.47745,4.69828,2369
639,SWR44K,287.970586,11.8015,1.50923,4.79934,2376
640,SWR47A,287.970586,11.8015,1.54207,4.90377,2359
641,SWR47F,287.970586,11.8015,1.50762,4.79425,2428
642,BZE01A,287.970586,11.8015,0.501302,1.59414,2371
643,CFE1AM,287.970586,11.8015,1.57025,4.9934,2366
644,CFE5VZ,287.970586,11.8015,1.48187,4.71234,2345
645,EZY21UK,287.970586,11.8015,1.84408,5.86418,2317
646,EZY82XF,287.970586,11.8015,1.92669,6.12686,2290
647,HBFXF,287.970586,11.8015,0.191789,0.609888,4363
648,JCL3,287.970586,11.8015,0.420275,1.33647,2431
649,JFA37D,287.970586,11.8015,0.193329,0.614785,4374
650,LXG22A,287.970586,11.8015,0.41549,1.32126,2594
651,STK3AP,287.970586,11.8015,1.60054,5.08973,2449
652,SWR435,287.970586,11.8015,1.57839,5.01929,2392
653,SWR43P,287.970586,11.8015,1.47745,4.69828,2369
654,SWR44K,287.970586,11.8015,1.53873,4.89317,2382
655,AHO815F,287.970586,11.8015,0.785773,2.49876,2895
656,AMC183,287.970586,11.8015,1.98578,6.31477,2324
657,ATL9K,287.970586,11.8015,0.475078,1.51075,2589
658,AZA215,287.970586,11.8015,1.47257,4.68279,2422
659,AZA217,287.970586,11.8015,1.37363,4.36814,2404
660,AZA227,287.970586,11.8015,1.39804,4.44578,2408
661,AZA82J,287.970586,11.8015,1.42195,4.52181,2412
662,CFE1AM,287.970586,11.8015,1.4917,4.7436,2434
663,CFE2285,287.970586,11.8015,1.52694,4.85566,2355
664,CFE33E,287.970586,11.8015,1.51175,4.80737,2351
665,CFE505T,287.970586,11.8015,1.16696,3.71093,2446
666,CFE53TK,287.970586,11.8015,1.51606,4.82106,2430
667,CFE5VZ,287.970586,11.8015,1.58904,5.05314,2452
668,CFE72E,287.970586,11.8015,1.15411,3.67008,2443
669,EZS9002,287.970586,11.8015,1.91061,6.07573,2279
670,EZY82XF,287.970586,11.8015,1.91424,6.08728,2287
671,FGJFG,287.970586,11.8015,0.195428,0.62146,4303
672,JFA03A,287.970586,11.8015,0.203479,0.647065,4369
673,KFE207,287.970586,11.8015,0.806701,2.56531,2271
674,MEVAN,287.970586,11.8015,0.733331,2.33199,2272
675,N700KG,287.970586,11.8015,0.450297,1.43195,2434
676,N888SF,287.970586,11.8015,0.732895,2.33061,2334
677,NJE225M,287.970586,11.8015,0.756607,2.40601,2295
678,NJE859F,287.970586,11.8015,0.715141,2.27415,2258
679,NJE996M,287.970586,11.8015,0.704601,2.24063,2249
680,NJE9QL,287.970586,11.8015,0.437494,1.39123,2592
681,PEA301,287.970586,11.8015,0.463569,1.47415,2570
682,PEA501,287.970586,11.8015,0.263516,0.83798,3073
683,SIO879,287.970586,11.8015,0.678621,2.15802,2373
684,STK3AP,287.970586,11.8015,1.59923,5.08555,2449
685,SWR44K,287.970586,11.8015,1.52337,4.84432,2379
686,TVS3J,287.970586,11.8015,0.611931,1.94594,2382
687,VCG1UB,287.970586,11.8015,0.526008,1.67271,2576
688,VCG1XP,287.970586,11.8015,0.462726,1.47147,2640
689,AHO455V,287.970586,11.8015,0.471072,1.49801,2626
690,AMC183,287.970586,11.8015,1.99312,6.33813,2325
691,BZE03A,287.970586,11.8015,0.627979,1.99697,2312
692,BZE07D,287.970586,11.8015,0.625707,1.98975,2308
693,CFE1AM,287.970586,11.8015,1.54064,4.89922,2358
694,CFE4SD,287.970586,11.8015,1.4305,4.54899,2414
695,CFE8741,287.970586,11.8015,1.58402,5.03718,2369
696,EES216B,287.970586,11.8015,0.363217,1.15503,2765
697,EZY7369,287.970586,11.8015,1.946,6.18828,2273
698,EZY82XF,287.970586,11.8015,1.98984,6.32768,2282
699,FLJ52,287.970586,11.8015,0.458393,1.45769,2397
700,ITL401,287.970586,11.8015,0.631863,2.00932,2470
701,LTC601,287.970586,11.8015,0.685733,2.18063,2418
702,LWG101,287.970586,11.8015,0.409844,1.3033,2579
703,MCKSB,287.970586,11.8015,0.713975,2.27044,2257
704,RA07870,287.970586,11.8015,0.193242,0.614511,4425
705,STK3AP,287.970586,11.8015,1.66648,5.29942,2465
706,STK57M,287.970586,11.8015,1.6388,5.2114,2458
707,SWR2755,287.970586,11.8015,1.53393,4.87788,2384
708,SWR435,287.970586,11.8015,1.5153,4.81866,2378
709,T7PBL,287.970586,11.8015,0.191615,0.609334,4361
710,BZE03A,287.970586,11.8015,0.624402,1.9856,2306
711,CFE33E,287.970586,11.8015,1.62174,5.15713,2380
712,CFE5VZ,287.970586,11.8015,1.51312,4.81172,2351
713,CFE7349,287.970586,11.8015,1.43512,4.56368,2415
714,CFE8741,287.970586,11.8015,1.47921,4.70388,2344
715,EZY21UK,287.970586,11.8015,1.78176,5.66599,2311
716,EZY7369,287.970586,11.8015,1.90214,6.04881,2266
717,EZY82XF,287.970586,11.8015,1.82693,5.80963,2274
718,HBVPR,287.970586,11.8015,0.357444,1.13667,2650
719,JCL4,287.970586,11.8015,0.405512,1.28953,2416
720,MMIKE,287.970586,11.8015,0.531436,1.68997,2388
721,NJE427K,287.970586,11.8015,0.559943,1.78062,2519
722,RHK94A,287.970586,11.8015,0.664696,2.11373,2460
723,RHK94C,287.970586,11.8015,0.694419,2.20825,2445
724,SAH48P,287.970586,11.8015,0.462597,1.47106,2413
725,STK3AP,287.970586,11.8015,1.66067,5.28092,2464
726,SWR435,287.970586,11.8015,1.52337,4.84432,2379
727,SWR43P,287.970586,11.8015,1.55597,4.94798,2362
728,VCG1WD,287.970586,11.8015,0.543744,1.7291,2547
729,VJT584,287.970586,11.8015,0.789438,2.51041,2390
730,CFE1AM,287.970586,11.8015,1.62247,5.15946,2460
731,CFE33E,287.970586,11.8015,1.53931,4.895,2358
732,CFE5VZ,287.970586,11.8015,1.51107,4.8052,2437
733,EZY82XF,287.970586,11.8015,1.83102,5.82266,2275
734,GPTXC,287.970586,11.8015,0.168755,0.536641,3771
735,NJE397P,287.970586,11.8015,0.44274,1.40791,2600
736,OHEKB,287.970586,11.8015,0.19478,0.6194,4298
737,STK3AP,287.970586,11.8015,1.6289,5.17989,2456
738,SWR435,287.970586,11.8015,1.496,4.75728,2373
739,SWR43P,287.970586,11.8015,1.52753,4.85753,2380
740,SWR44K,287.970586,11.8015,1.45975,4.64202,2365
741,VXS218,287.970586,11.8015,0.584016,1.85717,2446
742,AZA215,287.970586,11.8015,1.43963,4.57801,2416
743,AZA217,287.970586,11.8015,1.44265,4.58762,2416
744,AZA227,287.970586,11.8015,1.4297,4.54644,2413
745,AZA72B,287.970586,11.8015,1.44561,4.59703,2416
746,AZA82J,287.970586,11.8015,1.39442,4.43425,2408
747,CFE1AM,287.970586,11.8015,1.55877,4.95689,2445
748,CFE47L,287.970586,11.8015,1.4255,4.53308,2413
749,CFE505T,287.970586,11.8015,1.1803,3.75335,2449
750,CFE53TK,287.970586,11.8015,1.43512,4.56368,2415
751,CFE5VZ,287.970586,11.8015,1.54399,4.90989,2442
752,CFE72E,287.970586,11.8015,1.41938,4.51361,2412
753,SWR435,287.970586,11.8015,1.52911,4.86258,2381
754,SWR43P,287.970586,11.8015,1.4725,4.68254,2368
755,SWR44K,287.970586,11.8015,1.50923,4.79934,2376
756,CFE1AM,287.970586,11.8015,1.50976,4.80104,2437
757,CFE4SD,287.970586,11.8015,1.41157,4.4888,2411
758,CFE5VZ,287.970586,11.8015,1.56024,4.96158,2446
759,HBFXF,287.970586,11.8015,0.1886,0.599749,4338
760,NJE691T,287.970586,11.8015,0.781198,2.48421,2305
761,STK3AP,287.970586,11.8015,1.63033,5.18444,2456
762,SWR435,287.970586,11.8015,1.52337,4.84432,2379
763,SWR43P,287.970586,11.8015,1.57352,5.0038,2391
764,SWR44K,287.970586,11.8015,1.53467,4.88026,2382
765,VXS320,287.970586,11.8015,0.689972,2.19411,2439
766,ATL9K,287.970586,11.8015,0.370317,1.17761,2661
767,AZA72B,287.970586,11.8015,1.47969,4.70541,2423
768,CFE1AM,287.970586,11.8015,1.57659,5.01354,2449
769,CFE5VZ,287.970586,11.8015,1.53107,4.86881,2356
770,CFE79J,287.970586,11.8015,1.62094,5.15458,2700
771,EZY21UK,287.970586,11.8015,1.89137,6.01456,2325
772,EZY82XF,287.970586,11.8015,1.88849,6.00539,2283
773,JBC116D,287.970586,11.8015,0.474056,1.5075,2433
774,LWG101,287.970586,11.8015,0.437554,1.39142,2566
775,OHTRG,287.970586,11.8015,0.19977,0.635268,4337
776,SPG171,287.970586,11.8015,0.344472,1.09542,2688
777,STK3AP,287.970586,11.8015,1.62032,5.15261,2453
778,SWR435,287.970586,11.8015,1.56862,4.98822,2390
779,SWR43P,287.970586,11.8015,1.51073,4.80412,2376
780,SWR44K,287.970586,11.8015,1.53268,4.87394,2381
781,BZE01A,287.970586,11.8015,0.623533,1.98283,2305
782,BZE01X,287.970586,11.8015,0.639975,2.03512,2331
783,BZE03A,287.970586,11.8015,0.645094,2.0514,2357
784,BZE06A,287.970586,11.8015,0.622278,1.97885,2321
785,CFE1AM,287.970586,11.8015,1.57927,5.02208,2450
786,CFE33E,287.970586,11.8015,1.46505,4.65885,2341
787,CFE5VZ,287.970586,11.8015,1.49532,4.75511,2347
788,ECA3C,287.970586,11.8015,0.355033,1.12901,2651
789,EZY82XF,287.970586,11.8015,1.92026,6.10642,2288
790,GAC078Z,287.970586,11.8015,0.297782,0.946947,3399
791,JFA17A,287.970586,11.8015,0.192671,0.612695,4421
792,MCKSB,287.970586,11.8015,0.720465,2.29108,2263
793,NJE549G,287.970586,11.8015,0.488859,1.55457,2549
794,STK3AP,287.970586,11.8015,1.59371,5.06801,2447
795,SWR435,287.970586,11.8015,1.58335,5.03504,2394
796,SWR43P,287.970586,11.8015,1.54281,4.90615,2383
797,AMC183,287.970586,11.8015,1.90941,6.07194,2328
798,DCAWB,287.970586,11.8015,0.779187,2.47782,2313
799,EZY7369,287.970586,11.8015,1.92237,6.11313,2289
800,EZY82XF,287.970586,11.8015,1.92886,6.13378,2290
801,JTI230,287.970586,11.8015,0.918606,2.92117,2362
802,MCKSB,287.970586,11.8015,0.734591,2.336,2282
803,NJE453K,287.970586,11.8015,1.42023,4.51633,2154
804,STK3AP,287.970586,11.8015,1.56065,4.96288,2441
805,STK57M,287.970586,11.8015,1.60054,5.08973,2449
806,SWR5035,287.970586,11.8015,1.60654,5.1088,2400
807,SWR5051,287.970586,11.8015,1.47949,4.70477,2371
808,VCG2WD,287.970586,11.8015,0.518983,1.65036,2568
809,VPCBY,287.970586,11.8015,0.99352,3.15939,2332
810,XJC395P,287.970586,11.8015,0.466114,1.48224,2673
811,BZE03A,287.970586,11.8015,0.610652,1.94187,2283
812,CFE33E,287.970586,11.8015,1.60995,5.11964,2377
813,CFE5VZ,287.970586,11.8015,1.52694,4.85566,2355
814,CFE7349,287.970586,11.8015,1.41557,4.50151,2411
815,CFE8741,287.970586,11.8015,1.51312,4.81172,2351
816,ECC203,287.970586,11.8015,0.679282,2.16012,2343
817,ECC701,287.970586,11.8015,1.38076,4.39082,2138
818,EZY21UK,287.970586,11.8015,1.9434,6.18002,2332
819,EZY7369,287.970586,11.8015,1.93999,6.16916,2291
820,EZY82XF,287.970586,11.8015,1.81874,5.78359,2273
821,FGJFG,287.970586,11.8015,0.195593,0.621987,4304
822,GAC232H,287.970586,11.8015,0.288803,0.918393,3330
823,GAC437X,287.970586,11.8015,0.284271,0.903983,3353
824,ITL401,287.970586,11.8015,0.643422,2.04608,2483
825,JFA03Z,287.970586,11.8015,0.195075,0.620338,4301
826,LMJ126L,287.970586,11.8015,1.39706,4.44265,2195
827,LNX48PU,287.970586,11.8015,0.360075,1.14504,3000
828,LWG191,287.970586,11.8015,0.43136,1.37173,2548
829,LXG55CE,287.970586,11.8015,0.491244,1.56215,2553
830,MCKSB,287.970586,11.8015,0.721669,2.29491,2264
831,NJE830A,287.970586,11.8015,0.476728,1.51599,2591
832,NJE860B,287.970586,11.8015,0.713403,2.26862,2257
833,OHTRG,287.970586,11.8015,0.198096,0.629947,4325
834,PEA301,287.970586,11.8015,0.459281,1.46051,2563
835,STK3AP,287.970586,11.8015,1.64449,5.22949,2459
836,SWR435,287.970586,11.8015,1.52337,4.84432,2379
837,SWR43P,287.970586,11.8015,1.48205,4.71292,2370
838,VCG1WD,287.970586,11.8015,0.47661,1.51562,2607
839,AZA215,287.970586,11.8015,1.50713,4.79267,2425
840,AZA217,287.970586,11.8015,1.42669,4.53687,2413
841,AZA82J,287.970586,11.8015,1.41557,4.50151,2411
842,CFE1AM,287.970586,11.8015,1.51175,4.80737,2351
843,CFE33E,287.970586,11.8015,1.52011,4.83394,2353
844,CFE53TK,287.970586,11.8015,1.41157,4.4888,2411
845,CFE5VZ,287.970586,11.8015,1.52809,4.85933,2440
846,EJM410,287.970586,11.8015,1.1711,3.72409,2158
847,EZY82XF,287.970586,11.8015,1.8585,5.91003,2279
848,STK3AP,287.970586,11.8015,1.60908,5.11688,2451
849,SWR435,287.970586,11.8015,1.54281,4.90615,2383
850,SWR43P,287.970586,11.8015,1.48666,4.72756,2371
851,SWR44K,287.970586,11.8015,1.48819,4.73244,2371
852,CFE5VZ,287.970586,11.8015,1.53203,4.87184,2440
853,DEALL,287.970586,11.8015,0.121069,0.384999,4924
854,FPG744,287.970586,11.8015,1.03716,3.29817,2292
855,NJE563B,287.970586,11.8015,0.758352,2.41156,2297
856,SWR435,287.970586,11.8015,1.43215,4.55423,2361
857,SWR43P,287.970586,11.8015,1.46408,4.65577,2365
858,SWR44K,287.970586,11.8015,1.42186,4.52151,2360
859,CFE1AM,287.970586,11.8015,1.55877,4.95689,2445
860,CFE4SD,287.970586,11.8015,1.41002,4.48388,2410
861,CFE5VZ,287.970586,11.8015,1.53203,4.87184,2440
862,JSY276D,287.970586,11.8015,0.324388,1.03155,2647
863,MMD44,287.970586,11.8015,0.732846,2.33045,2280
864,STK3AP,287.970586,11.8015,1.5634,4.97161,2441
865,SWR435,287.970586,11.8015,1.54903,4.92592,2384
866,SWR43P,287.970586,11.8015,1.48977,4.73746,2372
867,SWR44K,287.970586,11.8015,1.5015,4.77478,2374
868,AZA215,287.970586,11.8015,1.41157,4.4888,2411
869,AZA227,287.970586,11.8015,1.43126,4.5514,2413
870,AZA72B,287.970586,11.8015,1.37572,4.37478,2406
871,CFE1AM,287.970586,11.8015,1.58764,5.04871,2452
872,CFE5VZ,287.970586,11.8015,1.55361,4.94046,2361
873,CFE7349,287.970586,11.8015,1.4366,4.5684,2415
874,CFE79J,287.970586,11.8015,1.414,4.49651,2410
875,ELJ401,287.970586,11.8015,0.454641,1.44576,2631
876,EZY21UK,287.970586,11.8015,1.74592,5.55202,2308
877,EZY82XF,287.970586,11.8015,1.88229,5.98569,2282
878,HBFXF,287.970586,11.8015,0.189933,0.603987,4349
879,ITL401,287.970586,11.8015,0.624823,1.98694,2461
