Callsign,Track Miles,3Di Score,Fuel Burn,CO2
RYR65RD,615.789,3.4573,4.07551,12.9601
RYR65XM,704.853,29.5024,3.30424,10.5075
RYR65XQ,942.537,13.9684,4.51025,14.3426
RYR661X,1320.17,96.0946,7.64349,24.3063
RYR663,215.658,21.8162,1.59429,5.06985
RYR6642,336.138,7.96819,2.63733,8.38672
RYR665H,453.718,18.1437,2.91597,9.27279
RYR667,209.679,18.7234,1.56183,4.96663
RYR668,192.456,9.81507,1.45305,4.6207
RYR66CU,650.61,13.5728,2.99118,9.51195
RYR66KF,251.643,3.49372,1.77769,5.65305
RYR66KU,1011.38,145.444,6.08322,19.3446
RYR66LZ,566.845,4.42836,3.44707,10.9617
RYR66NR,621.468,5.60768,2.84409,9.04421
RYR66TE,643.09,5.35495,2.94499,9.36506
RYR66VA,643.09,5.35495,2.94499,9.36506
RYR66XP,686.696,2.77783,3.17706,10.103
RYR677F,524.645,5.63966,3.59097,11.4193
RYR67BA,310.574,16.8773,2.11324,6.72011
RYR67CD,400.756,51.8624,2.59263,8.24455
RYR67HD,613.278,43.8652,4.05537,12.8961
RYR67KT,420.222,3.41942,2.68808,8.5481
RYR67LW,922.997,53.3689,5.27357,16.7699
RYR67LY,162.814,12.4365,1.29057,4.104
RYR67PY,542.11,11.2367,2.43738,7.75087
RYR67SM,1411.04,339.227,8.12102,25.8248
RYR67TB,2326.39,167.019,12.5942,40.0496
RYR67VL,308.686,5.78891,2.11497,6.72561
RYR67VN,656.871,71.383,3.02134,9.60787
RYR681J,930.783,78.5314,4.46399,14.1955
RYR684F,489.594,61.4851,3.04374,9.6791
RYR68DB,784.549,32.6603,3.71488,11.8133
RYR68EP,1778.4,599.923,9.94116,31.6129
RYR68GX,951.994,115.461,5.7876,18.4046
RYR68HA,1654.19,219.438,9.32795,29.6629
RYR68KM,686.047,92.2538,4.04796,12.8725
RYR68NA,74.0561,11.0692,1.14118,3.62896
RYR68SR,663.494,75.4673,3.93896,12.5259
RYR68VT,679.904,37.2376,3.17561,10.0985
RYR68VY,806.58,109.45,4.70358,14.9574
RYR68XB,695.098,103.285,4.09311,13.0161
RYR691K,400.756,51.8624,2.62285,8.34068
RYR696N,696.392,30.3073,3.22583,10.2582
RYR69ME,412.195,3.32719,3.02827,9.62991
RYR69PM,493.064,14.8107,3.06095,9.73381
RYR69RT,678.229,31.0613,3.16697,10.071
RYR69SA,775.159,1.23806,3.64737,11.5986
RYR69SD,610.455,3.36135,4.04878,12.8751
RYR6B,1779.48,212.995,9.56919,30.43
RYR6G,561.664,3.57477,3.78393,12.0329
RYR6HG,196.51,11.9121,1.48382,4.71855
RYR6R,250.962,3.23991,2.18009,6.93269
RYR6T,537.283,2.86932,3.65698,11.6292
RYR7,552.231,10.6529,3.36951,10.715
RYR7034,539.537,4.13027,3.66969,11.6696
RYR70AH,430.326,19.5674,2.73737,8.70483
RYR70DF,610.455,3.36135,4.04878,12.8751
RYR70HB,664.909,1.70799,3.0825,9.80234
RYR70JQ,621.617,52.2253,4.10312,13.0479
RYR70JV,1778.4,599.923,9.91652,31.5345
RYR70KC,1418.08,431.226,8.1306,25.8553
RYR7149,643.258,3.44249,2.95281,9.38994
RYR719Q,306.208,4.84489,2.10326,6.68838
RYR71AR,365.438,3.60797,2.78657,8.86129
RYR71CL,640.374,14.7635,4.19945,13.3542
RYR71FY,540.828,1.23536,2.43889,7.75566
RYR71JC,1326.46,104.139,7.67498,24.4064
RYR71JL,467.349,1.23938,3.31071,10.5281
RYR71KH,598.756,14.514,3.60968,11.4788
RYR71NG,560.854,3.04819,3.77955,12.019
RYR71NP,1418.08,431.226,8.1306,25.8553
RYR71NZ,286.489,7.6445,2.00779,6.38478
RYR71TQ,547.588,3.3716,3.71,11.7978
RYR71WE,2405.52,431.862,12.9775,41.2684
RYR71XE,595.932,13.9409,2.72206,8.65616
RYR723P,925.05,78.7664,5.34569,16.9993
RYR7243,1355.38,197.058,6.59356,20.9675
RYR728W,539.537,4.13027,3.66969,11.6696
RYR72FR,1470.48,284.689,8.39371,26.692
RYR72HZ,503.709,0.0681499,2.22232,7.06698
RYR72K,455.35,7.44975,3.25303,10.3446
RYR72NR,363.053,1.70501,2.7761,8.82799
RYR72PF,615.382,81.1497,3.67879,11.6986
RYR72PP,1863.28,455.839,10.334,32.8621
RYR72QH,365.438,3.60797,2.78657,8.86129
RYR72XT,539.537,4.13027,3.66969,11.6696
RYR730M,758.12,57.1675,3.54427,11.2708
RYR730N,498.336,3.69357,2.20072,6.99828
RYR7379,574.668,10.2418,2.6114,8.30426
RYR7383,938.197,137.723,4.46978,14.2139
RYR73BJ,617.756,5.61715,2.82029,8.96853
RYR73LN,638.389,5.18132,2.92716,9.30836
RYR73NE,763.369,34.1862,3.57141,11.3571
RYR73PB,393.168,5.88485,2.58604,8.22361
RYR73QX,579.766,6.17666,2.63727,8.38652
RYR73SA,842.924,3.48396,4.00138,12.7244
RYR73SH,339.078,10.5541,2.25768,7.17943
RYR73TT,479.222,51.0207,2.1135,6.72094
RYR73UF,721.998,10.2813,4.24457,13.4977
RYR740V,561.083,99.733,3.46987,11.0342
RYR745F,304.522,6.19306,2.09651,6.66691
RYR7498,306.208,4.84489,2.10326,6.68838
RYR74HU,1418.08,431.226,8.1306,25.8553
RYR74JX,713.228,4.89895,3.31417,10.5391
RYR74KR,1117.2,415.718,5.38108,17.1118
RYR74LH,911.301,25.5519,5.58287,17.7535
RYR74NW,690.695,11.2182,3.199,10.1728
RYR74RQ,401.649,8.2918,2.957,9.40325
RYR74SK,436.191,4.28563,3.14942,10.0152
RYR74UE,662.78,6.00283,3.05382,9.71114
RYR74WP,758.132,57.1699,3.54434,11.271
RYR750J,758.665,57.2731,3.57306,11.3623
RYR752G,394.008,23.3381,2.58185,8.21028
RYR757C,577.341,10.7067,2.62567,8.34961
RYR758P,672.061,10.4057,3.09735,9.84957
RYR75DL,296.257,6.90534,2.03757,6.47949
RYR75EC,823.738,98.2415,4.75713,15.1277
RYR75NM,345.659,22.0708,2.67623,8.5104
RYR75PH,510.791,1.87829,3.53488,11.2409
RYR75QU,431.31,4.52566,3.12423,9.93505
RYR75RY,818.806,81.3395,4.81785,15.3208
RYR75VD,1778.4,599.923,9.91652,31.5345
RYR75WY,569.978,9.42581,2.58706,8.22687
RYR75ZH,1099.41,122.133,5.29887,16.8504
RYR75ZX,432.942,2.34275,3.1105,9.89138
RYR766T,598.742,21.774,3.61319,11.4899
RYR767D,410.735,39.6498,2.67576,8.50892
RYR76AA,521.214,103.926,2.3178,7.37061
RYR76JL,759.6,35.645,3.55277,11.2978
RYR76JR,776.187,6.89974,3.63888,11.5716
RYR76LA,498.5,9.83489,3.09442,9.84027
RYR76PD,493.064,14.8107,3.06095,9.73381
RYR76PU,669.925,64.5165,3.08887,9.82261
RYR76SX,185.918,10.7261,1.41177,4.48943
RYR76VC,700.474,267.239,4.50709,14.3326
RYR76VQ,414.287,2.92153,3.0233,9.61408
RYR7722,110.048,4.02864,0.907136,2.88469
RYR77BZ,164.793,1.38412,1.74161,5.53832
RYR77DM,1402.9,96.8033,7.69982,24.4854
RYR77HE,745.559,14.0938,4.3678,13.8896
RYR77TQ,1595.59,254.181,9.01342,28.6627
RYR77WG,382.569,0.958989,1.5925,5.06415
RYR77ZF,1185.35,161.081,6.96825,22.159
RYR780C,570.349,5.0366,2.58841,8.23115
RYR781G,524.645,5.63966,3.59097,11.4193
RYR784B,192.438,4.64598,1.87484,5.96199
RYR787A,471.067,10.1469,2.94668,9.37045
RYR78CG,759.6,35.645,3.5787,11.3803
RYR78EK,598.364,2.97987,3.96021,12.5935
RYR78J,171.502,17.8878,1.33801,4.25487
RYR78LF,2234.54,374.561,12.1466,38.6261
RYR78QP,1320.17,96.0946,7.64349,24.3063
RYR78VY,215.658,21.8162,1.59429,5.06985
RYR78YN,651.223,85.3251,3.93116,12.5011
RYR78Z,759.6,35.645,3.5787,11.3803
RYR7922,366.159,27.2786,1.51394,4.81433
RYR7974,566.529,43.2394,3.44253,10.9472
RYR79DU,685.02,4.20997,4.05399,12.8917
RYR79EB,554.456,5.89127,2.49223,7.9253
RYR79EE,561.083,99.733,3.46987,11.0342
RYR79MT,784.549,32.6603,3.69497,11.75
RYR79VD,724.801,24.3851,3.37254,10.7247
RYR79XJ,507.432,1.27602,3.51844,11.1886
RYR7E,686.764,3.74114,3.19504,10.1602
RYR7H,690.512,66.167,3.22149,10.2444
RYR7J,599.29,17.1984,3.61067,11.4819
RYR7K,1418.08,431.226,8.1306,25.8553
RYR7L,669.925,64.5165,3.08887,9.82261
RYR7M,213.526,17.6392,1.55931,4.95861
RYR7N,185.294,10.389,1.3982,4.44627
RYR8007,918.494,2.6289,4.40339,14.0028
RYR801C,450.359,4.08808,3.22244,10.2474
RYR806,484.178,34.6864,3.06109,9.73426
RYR80HB,667.44,16.1159,3.09194,9.83237
RYR80HE,565.92,8.91395,2.55541,8.1262
RYR80SJ,314.645,81.6694,1.24021,3.94388
RYR80TC,380.665,14.0551,2.45928,7.8205
RYR80YR,714.94,33.532,4.60747,14.6518
RYR812R,668.298,69.5607,3.08046,9.79585
RYR813,210.759,14.2093,1.55627,4.94893
RYR813N,535.366,4.53084,3.64611,11.5946
RYR8149,758.12,57.1675,3.54427,11.2708
RYR816,260.338,38.6604,1.85654,5.90379
RYR818,260.338,38.6604,1.84123,5.8551
RYR81CY,310.574,16.8773,2.11324,6.72011
RYR81JG,720.4,32.1138,4.61064,14.6618
RYR81NQ,908.59,138.179,4.31801,13.7313
RYR81QM,690.5,66.1642,3.19523,10.1608
RYR81RV,1778.4,599.923,9.91652,31.5345
RYR81SP,652.289,48.8493,2.99771,9.5327
RYR81YP,1349.53,496.062,7.79611,24.7916
RYR823Q,401.649,8.2918,2.957,9.40325
RYR825A,380.275,3.34346,2.86048,9.09632
RYR8263,1005.3,60.7016,5.68424,18.0759
RYR8288,524.645,5.63966,3.59097,11.4193
RYR829J,806.872,68.8015,3.79541,12.0694
RYR82HC,551.324,1.85708,3.73059,11.8633
RYR82MC,385.476,1.96569,2.88698,9.18058
RYR82NR,400.756,51.8624,2.59263,8.24455
RYR82QP,777.506,5.15859,4.90215,15.5888
RYR82SQ,442.472,3.20735,1.91793,6.09903
RYR82VW,586.887,12.5686,2.6642,8.47214
RYR831B,348.63,1.62752,2.69825,8.58045
RYR835H,513.331,116.502,2.27681,7.24027
RYR839W,909.054,134.756,5.20783,16.5609
RYR83BE,951.994,115.461,5.7876,18.4046
RYR83CT,442.45,3.20279,3.15962,10.0476
RYR83M,187.655,2.38107,1.43707,4.56989
RYR83SD,405.821,42.6296,2.62999,8.36337
RYR83VV,210.759,14.2093,1.55627,4.94893
RYR83WE,635.628,45.9041,2.91331,9.26432
RYR83XG,647.31,81.379,3.95766,12.5853
RYR844L,377.568,2.48413,2.84648,9.0518
RYR845K,717.878,89.0077,4.21675,13.4093
RYR849P,600.064,140.44,3.62874,11.5394
RYR84AE,1661.32,201.614,9.34341,29.7121
RYR84CM,725.646,5.26266,4.62646,14.7121
RYR84ML,405.821,42.6296,2.62999,8.36337
RYR84RN,758.653,57.2707,3.54702,11.2795
RYR84UT,549.615,4.35993,3.72393,11.8421
RYR84XG,363.053,1.70501,2.7761,8.82799
RYR851T,560.854,3.04819,3.77955,12.019
RYR852K,621.617,52.2253,4.10312,13.0479
RYR855P,684.603,67.8453,3.1619,10.0548
RYR856H,403.084,8.64196,2.96441,9.42682
RYR859U,164.793,1.38412,1.74161,5.53832
RYR859Y,500.701,73.5749,3.09754,9.85019
RYR85HH,315.889,11.0895,2.53203,8.05187
RYR85LU,447.996,0.990361,3.21059,10.2097
RYR85XT,426.268,6.46236,3.07895,9.79107
RYR861L,295.995,6.59834,2.0296,6.45411
RYR866U,1063.47,88.8687,6.35377,20.205
RYR86FC,758.653,57.2707,3.54702,11.2795
RYR8743,934.334,233.282,5.70535,18.143
RYR875V,509.635,12.0589,3.14989,10.0167
RYR87CP,617.756,5.61715,2.82029,8.96853
RYR87FC,613.059,7.61053,2.79724,8.89521
RYR87MU,450.546,61.2014,2.81511,8.95206
RYR87PY,746.208,35.1148,3.48372,11.0782
RYR87RN,609.106,15.759,4.06446,12.925
RYR87UD,1347.09,95.854,7.80315,24.814
RYR87VD,861.585,10.2061,4.95925,15.7704
RYR8822,572.292,6.35977,3.85846,12.2699
RYR884M,300.462,16.4273,2.06791,6.57596
RYR8868,343.259,25.2608,2.26502,7.20276
RYR88BP,302.191,13.9997,2.08986,6.64577
RYR88CW,751.507,29.7286,4.39391,13.9726
RYR88CX,428.678,2.11392,1.85227,5.89021
RYR88DA,1430.39,322.201,8.19286,26.0533
RYR88GM,413.802,4.74823,3.03383,9.64759
RYR88KF,582.952,6.46638,3.52904,11.2223
RYR88QD,683.665,83.9123,4.04599,12.8662
RYR88RB,1473.83,285.544,8.40961,26.7426
RYR88UU,1411.04,339.227,8.09606,25.7455
RYR88WC,1198.24,133.424,7.02207,22.3302
RYR890A,992.69,221.164,5.98578,19.0348
RYR8944,704.853,29.5024,3.30424,10.5075
RYR898K,628.042,7.63985,3.76017,11.9573
RYR89DM,2233.01,374.241,12.1391,38.6024
RYR89EA,455.037,13.6039,3.23266,10.2799
RYR89JH,640.374,14.7635,4.19945,13.3542
RYR89KU,759.6,35.645,3.55277,11.2978
RYR89TT,1151.52,319.028,5.55829,17.6754
RYR89VX,1309.11,97.2626,7.63213,24.2702
RYR89ZA,393.168,5.88485,2.58604,8.22361
RYR8D,513.331,116.502,2.27681,7.24027
RYR8E,205.686,13.6966,1.52718,4.85642
RYR8F,717.64,2.9333,3.34424,10.6347
RYR8G,479.266,66.2417,2.97339,9.45538
RYR8X,669.925,64.5165,3.08887,9.82261
RYR9032,560.854,3.04819,3.80623,12.1038
RYR9033,579.766,6.17666,2.63727,8.38652
RYR9049,879.329,8.13213,5.04058,16.029
RYR904H,639.112,1.56611,2.92638,9.30588
RYR9059,638.389,5.18132,2.94089,9.35204
RYR905K,884.464,8.70366,5.07108,16.126
RYR909T,144.171,15.855,1.17123,3.72452
RYR90DP,196.51,11.9121,1.48382,4.71855
RYR90GF,238.808,5.99737,2.12722,6.76456
RYR90SE,458.199,12.8173,1.98604,6.31562
RYR90WL,984.779,14.4458,4.71295,14.9872
RYR90YD,455.037,13.6039,3.23266,10.2799
RYR9126,551.324,1.85708,3.73059,11.8633
RYR914Z,205.686,13.6966,1.52718,4.85642
RYR917T,138.471,1.28337,1.60441,5.10201
RYR917Z,215.658,21.8162,1.59429,5.06985
RYR918W,539.537,4.13027,3.66969,11.6696
RYR91DL,574.187,10.0761,3.48463,11.0811
RYR91EK,524.645,5.63966,3.59097,11.4193
RYR91JD,970.489,207.015,4.65034,14.7881
RYR91KX,447.986,15.0265,3.22633,10.2597
RYR91LZ,467.349,1.23938,3.31071,10.5281
RYR91RF,1479.74,279.736,8.44468,26.8541
RYR91TY,704.853,29.5024,3.30424,10.5075
RYR91WT,479.222,51.0207,2.13698,6.79559
RYR926A,401.649,8.2918,2.957,9.40325
RYR9271,202.42,4.38593,1.52093,4.83657
RYR9274,476.147,131.656,3.10116,9.86169
RYR928A,387.877,9.94044,2.50372,7.96184
RYR92BH,414.46,10.6893,1.77837,5.65522
RYR92CE,649.238,4.3086,2.98438,9.49032
RYR92MN,690.512,66.167,3.1953,10.161
RYR92PR,901.66,17.0481,4.28715,13.6331
RYR92PZ,695.098,103.285,4.09311,13.0161
RYR92QK,589.933,92.8174,3.6428,11.5841
RYR92UY,740.084,33.0793,3.45213,10.9778
RYR92ZX,1594.46,246.26,8.98214,28.5632
RYR9301,780.439,4.68495,4.91695,15.6359
RYR937N,1082.54,72.2602,6.07202,19.309
RYR93DD,657.973,14.7419,3.02967,9.63436
RYR93DW,410.408,7.84657,2.63482,8.37871
RYR93FU,513.331,116.502,2.27681,7.24027
RYR93PM,664.791,1.69189,4.31766,13.7302
RYR93RB,247.5,1.95735,2.16255,6.87691
RYR93VQ,704.853,29.5024,3.30424,10.5075
RYR93VT,978.446,49.6798,4.67584,14.8692
RYR93XU,758.665,57.2731,3.54708,11.2797
RYR93YE,1398.21,470.75,8.0318,25.5411
RYR93YQ,534.174,4.32098,3.63998,11.5751
RYR941Q,405.821,42.6296,2.62999,8.36337
RYR942E,393.432,73.0763,2.59758,8.26032
RYR944T,474.558,3.13079,3.34723,10.6442
RYR947Q,649.238,4.3086,2.98438,9.49032
RYR948K,620.811,29.9162,2.83481,9.01469
RYR94FD,1778.4,599.923,9.91652,31.5345
RYR94GT,873.265,15.9148,4.14142,13.1697
RYR94NZ,304.522,6.19306,2.07789,6.6077
RYR94WB,982.327,118.545,5.56897,17.7093
RYR94YJ,852.574,188.369,5.0474,16.0507
RYR951B,479.222,51.0207,2.13698,6.79559
RYR951H,310.574,16.8773,2.12906,6.77041
RYR955P,535.473,4.44336,3.6488,11.6032
RYR956L,524.645,5.63966,3.59097,11.4193
RYR957C,1470.48,284.689,8.39371,26.692
RYR958C,808.261,17.7386,4.68927,14.9119
RYR95EM,323.551,19.5245,2.20109,6.99947
RYR95NF,173.824,19.3454,1.34496,4.27697
RYR95SC,615.382,81.1497,3.77327,11.999
RYR95WG,472.126,6.22565,2.95531,9.39789
RYR95XR,477.066,14.1194,3.34198,10.6275
RYR95ZN,1578.83,230.243,8.93235,28.4049
RYR961B,669.925,64.5165,3.08887,9.82261
RYR9649,394.642,9.6475,1.66362,5.29031
RYR968E,679.904,37.2376,3.1672,10.0717
RYR969F,294.828,11.4723,2.04909,6.51612
RYR96DX,609.106,15.759,4.03879,12.8433
RYR96XN,441.231,28.0586,2.79748,8.89597
RYR96YT,644.179,2.22167,4.22047,13.4211
RYR971M,669.925,64.5165,3.08887,9.82261
RYR979R,702.334,105.294,4.13048,13.1349
RYR97AW,583.052,108.443,3.60662,11.469
RYR97DU,922.091,7.73433,4.3898,13.9596
RYR97DV,513.331,116.502,2.27681,7.24027
RYR97EM,687.166,2.62173,4.44712,14.1418
RYR97JJ,506.52,17.1949,3.19273,10.1529
RYR97QJ,539.537,4.13027,3.66969,11.6696
RYR97QX,467.349,1.23938,3.31071,10.5281
RYR97SL,588.835,2.04586,3.91131,12.438
RYR97SU,1595.59,254.181,9.01342,28.6627
RYR97VK,734.912,12.0701,4.31075,13.7082
RYR9812,185.058,1.10628,1.41706,4.50624
RYR984D,544.939,1.82958,3.70225,11.7731
RYR9899,565.92,8.91395,2.55541,8.1262
RYR98BG,573.477,8.38842,2.58885,8.23255
RYR98JF,573.477,8.38842,2.58885,8.23255
RYR98PH,477.33,8.16476,2.98325,9.48674
RYR98VH,604.43,15.3329,3.64035,11.5763
RYR98WM,378.417,3.54751,1.5751,5.00882
RYR99E,185.918,10.7261,1.41177,4.48943
RYR99KQ,846.318,6.40121,4.00422,12.7334
RYR99NG,601.358,9.50373,3.62385,11.5238
RYR99PH,577.341,10.7067,2.62567,8.34961
RYR99ZV,617.756,5.61715,2.82029,8.96853
RYR9C,1047.46,23.9505,6.27333,19.9492
RYR9F,213.526,17.6392,1.55931,4.95861
RYR9N,613.059,7.61053,2.79724,8.89521
RYR9T,1519.22,271.657,7.41654,23.5846
SAA235,537.786,5.5161,8.08462,25.7091
SAH48P,447.055,20.6832,0.383584,1.2198
SAH48P1,180.181,193.608,0.395565,1.2579
SAS1501,419.188,3.16071,1.79507,5.70832
SAS1507,402.27,1.79994,1.7464,5.55356
SAS1508,1022.12,138.588,6.19842,19.711
SAS1521,272.663,12.5217,0.486746,1.54785
SAS1522,965.083,73.676,2.78584,8.85896
SAS1523,436.677,3.188,1.885,5.99429
SAS1524,660.607,106.953,4.42479,14.0708
SAS1530,352.768,1.95161,2.8814,9.16284
SAS1545,499.053,16.6699,1.02119,3.24738
SAS1546,1045.41,201.99,2.6956,8.572
SAS2513,415.195,4.32104,0.797212,2.53513
SAS2514,1028.49,104.226,2.52611,8.03302
SAS2533,513.108,19.7836,1.1094,3.52788
SAS2534,452.755,8.29658,1.427,4.53787
SAS2535,496.147,16.1636,2.18684,6.95415
SAS2536,452.755,8.29658,3.37552,10.7342
SAS2541,840.592,136.841,3.94618,12.5489
SAS2542,2283.98,429.583,12.3892,39.3978
SAS2547,816.61,63.7905,3.27289,10.4078
SAS2549,466.623,15.0571,2.07754,6.60659
SAS2550,347.387,3.67185,2.84634,9.05137
SAS30H,1587.2,118.557,8.92356,28.3769
SAS31A,436.677,3.188,1.885,5.99429
SAS42B,317.663,11.416,1.26908,4.03566
SAS4601,1698.16,223.195,8.31713,26.4485
SAS4602,507.189,4.97641,3.54635,11.2774
SAS4603,684.169,5.18001,2.91497,9.2696
SAS4604,689.371,4.46451,4.38242,13.9361
SAS4608,575.388,1.61388,4.02335,12.7942
SAS4609,610.857,6.86128,2.88859,9.18573
SAS4611,1142.21,292.452,2.84311,9.04109
SAS4612,279.579,3.81639,0.922943,2.93496
SAS4613,424.028,2.37876,0.815358,2.59284
SAS4614,1280.43,193.714,3.16472,10.0638
SAS4615,1142.21,292.452,2.93163,9.32258
SAS4616,279.579,3.81639,0.922943,2.93496
SAS4627,1478.86,180.971,7.75859,24.6723
SAS4628,887.177,72.6657,4.9604,15.7741
SAS4629,1478.86,180.971,8.07872,25.6903
SAS4630,887.177,72.6657,5.09092,16.1891
SAS500,1022.12,138.588,6.19842,19.711
SAS502,1022.12,138.588,7.46171,23.7282
SAS503,421.697,3.71677,1.84712,5.87383
SAS505,419.188,3.16071,1.79507,5.70832
SAS506,1022.12,138.588,6.19842,19.711
SAS51M,421.697,3.71677,2.47826,7.88088
SAS527,436.677,3.188,1.885,5.99429
SAS528,660.607,106.953,4.42479,14.0708
SAS52H,439.184,3.72148,1.89788,6.03526
SAS531,439.184,3.72148,1.89788,6.03526
SAS532,1044.69,131.605,6.30778,20.0587
SAS534,1044.69,131.605,6.30778,20.0587
SAS535,998.1,86.1331,4.71787,15.0028
SAS538,1183.28,162.139,6.98685,22.2182
SAS540,1020.13,194.936,6.18074,19.6547
SAS541,483.251,13.3007,2.12193,6.74773
SAS542,1045.41,201.99,6.31478,20.081
SAS56Y,1002.58,156.005,6.10357,19.4094
SAS6352,1495.84,35.8899,7.48288,23.7956
SAS72G,428.049,3.07976,2.07575,6.60088
SAS78C,1022.12,138.588,6.7695,21.527
SAS802,590.568,0.97943,4.07635,12.9628
SAS803,615.972,4.3447,2.81498,8.95165
SAS804,1322.89,113.462,7.68642,24.4428
SAS809,614.713,4.15243,2.61046,8.30127
SAS810,1322.89,113.462,7.37837,23.4632
SAS811,614.559,4.12877,2.90981,9.2532
SAS812,1283.62,107.431,7.47949,23.7848
SAS815,615.972,4.3447,2.81498,8.95165
SAS88C,1025.45,139.331,6.22496,19.7954
SAS9229,1322.89,113.462,7.71149,24.5225
SAS93K,436.677,3.188,1.885,5.99429
SAS98U,347.387,3.67185,2.44054,7.76092
SAS99K,600.181,6.50712,2.76578,8.79517
SCR378,341.753,5.43534,0.549518,1.74747
SCR3781,1408.79,406.078,1.59646,5.07673
SDM6619,697.229,63.8764,3.15043,10.0184
SDM6620,677.476,52.6302,4.31088,13.7086
SERLU,941.24,77.7057,1.01035,3.2129
SFS80,586.773,126.25,0,0
SHT10A,361.05,11.1365,2.51415,7.995
SHT10B,361.05,11.1365,2.51415,7.995
SHT10F,359.551,10.7176,2.45851,7.81807
SHT10H,361.05,11.1365,2.51415,7.995
SHT12G,228.009,4.06541,1.84037,5.85237
SHT12H,228.009,4.06541,1.89186,6.0161
SHT12N,228.009,4.06541,2.03027,6.45627
SHT12Q,228.009,4.06541,1.89186,6.0161
SHT12T,228.009,4.06541,1.84037,5.85237
SHT1330,228.009,4.06541,1.84037,5.85237
SHT1340,160.176,6.21022,1.43274,4.5561
SHT13C,245.096,11.0948,2.12012,6.74197
SHT13H,245.096,11.0948,1.99905,6.35699
SHT13J,245.096,11.0948,1.92535,6.12261
SHT13K,245.096,11.0948,2.12012,6.74197
SHT13L,245.096,11.0948,1.99905,6.35699
SHT13X,245.096,11.0948,1.92535,6.12261
SHT1468,401.569,3.95698,2.7661,8.79619
SHT1469,1264.14,205.196,7.14807,22.7308
SHT14P,327.313,12.4235,2.59567,8.25423
SHT16B,436.665,36.8422,2.94907,9.37805
SHT16D,436.665,36.8422,2.94907,9.37805
SHT16G,436.665,36.8422,2.80072,8.9063
SHT17D,370.658,17.7091,2.49423,7.93164
SHT17Q,370.658,17.7091,2.56111,8.14433
SHT17S,370.658,17.7091,2.49423,7.93164
SHT17T,370.658,17.7091,2.56111,8.14433
SHT18D,396.416,12.2495,2.79898,8.90074
SHT18E,396.412,12.2485,2.63552,8.38094
SHT18F,396.416,12.2495,2.73502,8.69736
SHT18H,371.603,5.86624,2.51244,7.98957
SHT18V,396.412,12.2485,2.73367,8.69306
SHT18Y,371.603,5.86624,2.60097,8.27108
SHT18Z,371.603,5.86624,2.60097,8.27108
SHT19M,388.532,10.2212,2.65325,8.43734
SHT19P,388.532,10.2212,2.71946,8.6479
SHT19S,388.532,10.2212,2.65325,8.43734
SHT19T,388.532,10.2212,2.56209,8.14743
SHT19U,388.532,10.2212,2.65325,8.43734
SHT19W,388.532,10.2212,2.67394,8.50314
SHT19XG,388.532,10.2212,2.56209,8.14743
SHT20C,160.176,6.21022,1.43274,4.5561
SHT21X,270.445,72.2578,2.11974,6.74076
SHT21Z,270.445,72.2578,2.11974,6.74076
SHT2944,436.665,36.8422,2.80072,8.9063
SHT2J,134.842,2.85726,1.25916,4.00413
SHT2K,134.842,2.85726,1.3938,4.43228
SHT2L,134.842,2.85726,1.27637,4.05885
SHT2M,134.842,2.85726,1.27637,4.05885
SHT2P,134.842,2.85726,1.27637,4.05885
SHT2R,134.842,2.85726,1.27637,4.05885
SHT2V,134.842,2.85726,1.27637,4.05885
SHT3F,231.119,68.9645,1.88467,5.99325
SHT3L,231.119,68.9645,1.88467,5.99325
SHT3N,231.119,68.9645,1.88467,5.99325
SHT3R,231.119,68.9645,1.88467,5.99325
SHT3U,231.119,68.9645,1.96191,6.23886
SHT3V,231.119,68.9645,1.88467,5.99325
SHT3Y,231.119,68.9645,2.13145,6.778
SHT42H,337.053,4.4323,2.42017,7.69613
SHT42K,337.053,4.4323,2.42017,7.69613
SHT42M,337.053,4.4323,2.33342,7.42029
SHT42P,337.053,4.4323,2.34599,7.46026
SHT6E,304.019,1.51819,2.47131,7.85876
SHT6F,304.019,1.51819,2.47131,7.85876
SHT6G,304.019,1.51819,2.49262,7.92653
SHT6J,304.019,1.51819,2.29065,7.28428
SHT6L,304.019,1.51819,2.29065,7.28428
SHT6P,304.019,1.51819,2.29143,7.28675
SHT6R,304.019,1.51819,2.49262,7.92653
SHT6T,304.019,1.51819,2.29065,7.28428
SHT6U,304.019,1.51819,2.32708,7.40013
SHT7A,317.706,5.62625,2.28958,7.28086
SHT7C,316.207,5.17624,2.5497,8.10803
SHT7H,317.706,5.62625,2.28958,7.28086
SHT7J,316.207,5.17624,2.3806,7.5703
SHT7P,316.207,5.17624,2.5497,8.10803
SHT7S,316.207,5.17624,2.3806,7.5703
SHT7U,316.207,5.17624,2.53425,8.0589
SHT7X,316.207,5.17624,2.5372,8.06831
SHT7Z,317.706,5.62625,2.28958,7.28086
SHT86L,300.5,9.71322,2.22675,7.08107
SHT86P,300.5,9.71322,2.16951,6.89905
SHT86V,300.5,9.71322,2.16951,6.89905
SHT86Y,300.5,9.71322,2.22675,7.08107
SHT88C,277.517,2.10759,2.13029,6.77433
SHT88E,277.517,2.10759,2.13029,6.77433
SHT88F,277.517,2.10759,2.13029,6.77433
SHT88P,277.517,2.10759,2.13029,6.77433
SHT8A,403.632,36.2422,3.0276,9.62777
SHT8B,403.632,36.2422,2.77486,8.82407
SHT8F,403.632,36.2422,2.91141,9.25829
