SampleID,FlightID,Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
1,353,EZY21UK,268.973147,12.7515,1.68381,5.35451,2188
1,354,EZY73BR,268.973147,12.7543,1.86682,5.93648,2175
1,355,EZY82XF,268.973147,12.7491,1.82058,5.78943,2147
1,356,LWG1201,268.973147,12.7491,0.519082,1.65068,2290
1,357,MGGBL,268.973147,12.7491,0.969675,3.08357,2150
1,358,NJE693C,268.973147,12.7491,0.844241,2.68469,2335
1,359,NJE911P,268.973147,12.7491,0.594281,1.88981,2300
1,360,NJE968C,268.973147,12.7491,0.427542,1.35958,2396
1,361,STK3AP,268.973147,12.7491,1.4647,4.65774,2325
1,362,SWR435,268.973147,12.7491,1.55666,4.95016,2255
1,363,SWR43P,268.973147,12.7491,1.45239,4.61859,2229
1,364,SWR44K,268.973147,12.7491,1.51993,4.83337,2246
1,365,AZA215,268.973147,12.7597,1.39255,4.42831,2266
1,366,AZA217,268.973147,12.7491,1.36184,4.33066,2260
1,367,AZA72B,268.973147,12.7491,1.28707,4.09288,2251
1,368,AZA82J,268.973147,12.7594,1.34363,4.27275,2257
1,369,CFE1AM,268.973147,12.7491,1.46372,4.65462,2215
1,370,CFE2285,268.973147,12.7491,1.46091,4.64568,2215
1,371,CFE33E,268.973147,12.7491,1.48939,4.73625,2222
1,372,CFE45J,268.973147,12.7574,1.3776,4.38078,2263
1,373,CFE5VZ,268.973147,12.7491,1.47939,4.70446,2220
1,374,CFE7349,268.973147,12.7491,1.36781,4.34963,2262
1,375,CFE79J,268.973147,12.7491,1.3446,4.27582,2260
1,376,EZY82XF,268.973147,12.7491,1.75806,5.59064,2136
1,377,LXTAC,268.973147,12.7491,0.439871,1.39879,2416
1,378,MAVIR,268.973147,12.7491,1.33387,4.24171,2021
1,379,NJE759D,268.973147,12.7491,0.35953,1.1433,2537
1,380,STK3AP,268.973147,12.7491,1.50241,4.77766,2332
1,381,SWR435,268.973147,12.7492,1.58669,5.04566,2242
1,382,SWR43P,268.973147,12.7491,1.51909,4.83071,2223
1,383,CFE1AM,268.973147,12.7491,1.44395,4.59175,2210
1,384,CFE8741,268.973147,12.7491,1.46657,4.66368,2216
1,385,EZY7369,268.973147,12.7491,1.74586,5.55182,2135
1,386,EZY82XF,268.973147,12.7491,1.79931,5.72179,2143
1,387,GSPTX,268.973147,12.7491,0.962502,3.06076,2146
1,388,NJE560G,268.973147,12.7491,0.70478,2.2412,2207
1,389,STK3AP,268.973147,12.7491,1.42494,4.5313,2319
1,390,SWR435,268.973147,12.7491,1.50472,4.78499,2220
1,391,CFE33E,268.973147,12.7491,1.42294,4.52495,2205
1,392,CFE5VZ,268.973147,12.7491,1.4595,4.6412,2214
1,393,CFE7349,268.973147,12.7523,1.40631,4.47206,2269
1,394,CFE8741,268.973147,12.7491,1.46808,4.66848,2216
1,395,DGX801,268.973147,12.7491,0.928291,2.95196,2128
1,396,EZY21UK,268.973147,12.7491,1.85031,5.88397,2171
1,397,EZY7369,268.973147,12.7491,1.79129,5.69631,2142
1,398,EZY82XF,268.973147,12.7491,1.74031,5.5342,2134
1,399,IJM599,268.973147,12.7491,0.737861,2.3464,2133
1,400,MILLA,268.973147,12.7508,0.438369,1.39401,2308
1,401,SWR435,268.973147,12.7491,1.49236,4.7457,2216
1,402,SWR43P,268.973147,12.7491,1.54781,4.92205,2231
1,403,TOY440,268.973147,12.7491,0.745452,2.37054,2333
1,404,AXY2801,268.973147,12.7491,0.900206,2.86265,2247
1,405,AZA215,268.973147,12.7491,1.45215,4.61782,2280
1,406,AZA217,268.973147,12.7491,1.31911,4.19476,2256
1,407,AZA219,268.973147,12.751,1.30718,4.15682,2251
1,408,AZA227,268.973147,12.7491,1.41535,4.50083,2268
1,409,AZA72B,268.973147,12.7491,1.28396,4.08299,2251
1,410,AZA82J,268.973147,12.7559,1.33048,4.23093,2255
1,411,CFE1AM,268.973147,12.7491,1.44685,4.60097,2211
1,412,CFE33E,268.973147,12.7511,1.43842,4.57419,2209
1,413,CFE505T,268.973147,12.7509,1.40973,4.48293,2270
1,414,CFE53TK,268.973147,12.7491,1.32881,4.22562,2255
1,415,CFE5VZ,268.973147,12.7491,1.47649,4.69523,2219
1,416,CFE7349,268.973147,12.7491,1.38052,4.39006,2261
